66.355
63.933
64.335
65.743
65.147
65.019
66.776
65.873
63.888
64.523
66.812
66.565
66.952
65.09
65.771
64.325
66.083
66.174
64.844
64.836
65.324
64.708
65.129
64.82
65.91
65.561
63.758
65.078
64.889
65.983
65.216
65.138
63.116
65.393
63.941
65.266
65.576
65.916
65.604
66.967
65.401
66.386
64.587
63.504
64.237
66.484
65.721
65.678
65.182
63.822
65.29
62.566
65.285
65.176
64.945
66.088
64.829
65.98
65.947
64.289
64.579
63.425
66.154
63.664
64.872
66.235
67.012
65.199
64.81
65.69
64.457
65.635
65.753
65.647
64.263
64.766
65.642
64.312
65.647
65.98
64.587
65.471
64.62
65.742
63.427
64.284
66.151
64.438
66.373
64.432
64.853
65.794
62.693
66.603
65.884
64.581
66.476
64.077
65.853
63.768
