0
64.53
65.38
65.54
65.33
65.23
65.22
65.31
65.35
65.22
65.27
65.43
65.21
65.2
65.29
65.31
65.31
65.25
65.32
65.22
65.1
65.24
65.27
65.36
65.28
65.09
65.31
65.3
65.14
65.49
65.21
65.18
65.14
65.29
65.2
65.25
65.62
65.47
65.27
65.02
65.21
65.29
65.31
65.04
65.15
65.22
65.27
65.4
65.22
65.27
65.32
65.27
65.23
65.19
65.2
65.3
65.08
65.31
65.42
65.04
65.43
65.2
65.28
65.43
65.25
65.17
65.16
65.38
65.15
65.34
65.28
65.34
65.45
65.48
65.36
65.49
65.15
65.27
65.21
65.21
65.29
65.07
65.35
65.23
65.41
65.31
65.46
65.31
65.27
65.45
65.17
65.3
65.17
65.37
65.35
65.47
65.39
65.1
65.23
65.15
65.34
