0
65.36
65.22
65
64.9
65.13
64.44
65.21
65
65.22
64.68
65.06
65
65.03
65.51
64.97
65.27
64.91
65.07
65.55
66.08
65.29
65.52
65.3
65.53
66.03
65.52
65.23
65.31
65.24
65.18
65.5
65.45
65.2
65.68
64.83
65.41
65.48
65.08
65.69
65.31
65.2
64.69
65.48
65.4
64.85
65.11
65.3
65.32
65.39
64.78
65.11
64.6
64.94
65.61
65
65.44
65.19
65.49
64.93
64.69
65.07
64.8
65.53
65.14
65.61
65.61
64.96
65.04
65.09
65.08
65.38
65.6
64.82
64.8
64.86
65.83
65.57
65.36
65.07
64.5
65.22
64.98
65.01
65.01
65.07
65.3
65.28
64.89
65.29
64.61
64.79
64.95
64.8
65.21
65.31
64.96
65.09
65.05
64.77
65.01
