0
65.2
65.18
65.15
65.19
65.17
65.16
65.19
65.16
65.17
65.17
65.16
65.19
65.18
65.15
65.17
65.19
65.19
65.16
65.16
65.14
65.18
65.16
65.19
65.19
65.16
65.18
65.18
65.15
65.2
65.19
65.18
65.17
65.2
65.2
65.19
65.15
65.19
65.19
65.16
65.21
65.17
65.16
65.19
65.17
65.18
65.18
65.21
65.19
65.19
65.18
65.16
65.18
65.16
65.19
65.17
65.16
65.19
65.18
65.16
65.18
65.16
65.15
65.16
65.15
65.14
65.19
65.18
65.17
65.15
65.16
65.16
65.15
65.18
65.19
65.16
65.13
65.17
65.18
65.16
65.16
65.18
65.17
65.16
65.19
65.18
65.18
65.18
65.2
65.17
65.2
65.18
65.17
65.17
65.16
65.19
65.16
65.13
65.18
65.17
65.19
