arxiv_id,docclass,22_ret,23_ret,22_time1,22_time2,23_time1,23_time2,22<>23,LV,LV_clean,OP_upper,OP_lower,OP_move,INS_DEL,CHRDIFF_nett,CHRDIFF_uniq,IMG_order,IMG_missing,IMG_size,FONT_num,FONT_uniq,PG_num
2306.04587,article,0,0,16.91301655769348,0.1163957118988037,11.189542293548584,0.1716606616973877,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00049,mnras,0,0,79.33288192749023,0.1682536602020263,75.94625210762024,0.1672821044921875,False,4.0,4.0,0.0,0.0,0.0,2.0,2.0,3.0,True,0.0,0.0,0.0,6.0,0.0
2306.11061,article,0,0,13.659832000732422,0.1157214641571044,10.424277067184448,0.1676640510559082,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.02667,elsarticle,12,12,8.896464109420776,0.1168932914733886,6.211815595626831,0.1667015552520752,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.0007,article,0,0,22.8989577293396,0.1721138954162597,15.11127519607544,0.1666769981384277,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.02708,amsart,12,0,21.43124485015869,0.2166390419006347,11.93194341659546,0.1671361923217773,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00489,INTERSPEECH2023,12,0,11.42743682861328,0.2180256843566894,7.123998165130615,0.1701817512512207,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00432,article,12,0,11.131803512573242,0.2181577682495117,6.556469202041626,0.217348575592041,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.06241,elsarticle,0,0,47.86645722389221,0.1167941093444824,43.25733208656311,0.1694176197052002,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00182,amsart,12,0,25.86625576019287,0.2221651077270507,20.2552433013916,0.2186455726623535,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00389,article,0,0,21.295785188674927,0.1664822101593017,15.16458535194397,0.1781091690063476,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00125,article,0,0,17.678578853607178,0.1695818901062011,10.72998547554016,0.1724908351898193,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
