arxiv_id,docclass,21_ret,22_ret,21_time1,21_time2,22_time1,22_time2,21<>22,LV,LV_clean,OP_upper,OP_lower,OP_move,INS_DEL,CHRDIFF_nett,CHRDIFF_uniq,IMG_order,IMG_missing,IMG_size,FONT_num,FONT_uniq,PG_num
2306.04587,article,0,0,16.462233543395996,0.1688563823699951,16.91301655769348,0.1163957118988037,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00049,mnras,0,0,78.94641423225403,0.1675243377685547,79.33288192749023,0.1682536602020263,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.11061,article,0,0,12.688703060150146,0.1194679737091064,13.659832000732422,0.1157214641571044,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.02667,elsarticle,12,12,7.602617502212524,7.958446502685547,8.896464109420776,0.1168932914733886,False,6482.0,5439.0,0.0,0.0,52.0,-6236.0,-5329.0,81.0,True,0.0,0.0,3.0,5.0,1.0
2306.0007,article,0,0,17.95935583114624,0.1688172817230224,22.8989577293396,0.1721138954162597,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.02708,amsart,0,12,15.716073751449583,0.1700341701507568,21.43124485015869,0.2166390419006347,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00489,INTERSPEECH2023,0,12,9.719950199127195,0.1681253910064697,11.42743682861328,0.2180256843566894,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00432,article,0,12,9.428484678268433,0.1714105606079101,11.131803512573242,0.2181577682495117,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.06241,elsarticle,0,0,40.57025074958801,0.1170709133148193,47.86645722389221,0.1167941093444824,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00182,amsart,0,12,25.82565665245056,0.1674673557281494,25.86625576019287,0.2221651077270507,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00389,article,0,0,20.800549030303955,0.1718597412109375,21.295785188674927,0.1664822101593017,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00125,article,0,0,15.704718351364136,0.116708755493164,17.678578853607178,0.1695818901062011,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00293,achemso,0,0,18.53588104248047,0.1160852909088134,19.11629319190979,0.171126127243042,False,2.0,2.0,0.0,0.0,0.0,-2.0,-2.0,1.0,True,0.0,0.0,0.0,0.0,0.0
2306.0021,article,0,0,22.457375288009644,0.1741855144500732,23.61066460609436,0.1157634258270263,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.01661,revtex4-1,0,12,15.263700246810911,0.1687264442443847,16.37438440322876,0.166400671005249,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.08345,acmart,0,0,31.70697927474976,0.1670353412628173,32.15464949607849,0.1665990352630615,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
