arxiv_id,docclass,20_ret,23_ret,20_time1,20_time2,23_time1,23_time2,20<>23,LV,LV_clean,OP_upper,OP_lower,OP_move,INS_DEL,CHRDIFF_nett,CHRDIFF_uniq,IMG_order,IMG_missing,IMG_size,FONT_num,FONT_uniq,PG_num
2306.0025,revtex4-1,12,0,8.07981824874878,0.2698211669921875,15.509685754776,0.1721346378326416,False,9942.0,6955.0,0.0,1.0,482.0,7713.0,6178.0,82.0,True,0.0,0.0,4.0,4.0,-2.0
2306.00475,elsarticle,0,0,7.256227731704712,0.1667506694793701,4.826794862747192,0.1664807796478271,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00038,article,12,0,8.273234367370605,0.3182647228240967,18.82884931564331,0.1682198047637939,False,23765.0,17064.0,4.0,2.0,1752.0,17914.0,15518.0,93.0,True,0.0,0.0,0.0,0.0,-3.0
2306.00365,revtex4-2,12,0,10.820897817611694,0.3196401596069336,21.762819290161133,0.170677900314331,False,3288.0,2692.0,4.0,0.0,40.0,2411.0,2039.0,77.0,True,0.0,0.0,0.0,4.0,-1.0
2306.00511,amsart,0,0,9.281671524047852,0.1168699264526367,7.213043689727783,0.1701428890228271,True,129.0,129.0,0.0,0.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,2.0,0.0
2306.00922,amsart,0,0,5.145636558532715,0.1161441802978515,3.333942651748657,0.1698946952819824,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.02185,nature,12,12,7.263238906860352,0.2675004005432129,12.160207748413086,0.1162357330322265,False,9195.0,7465.0,0.0,0.0,20.0,8916.0,7330.0,78.0,True,0.0,0.0,0.0,0.0,-4.0
2306.00094,elsarticle,0,0,24.832030296325684,0.1677610874176025,12.839120864868164,0.1715133190155029,False,55.0,13.0,0.0,0.0,16.0,0.0,0.0,2.0,True,0.0,0.0,0.0,0.0,0.0
2306.00122,article,12,0,7.1557090282440186,0.2694549560546875,15.533226728439333,0.1690394878387451,False,8504.0,7057.0,0.0,0.0,115.0,7794.0,6683.0,82.0,True,0.0,0.0,7.0,9.0,-3.0
2306.00085,article,0,0,20.903215169906616,0.1673879623413086,10.783217668533323,0.1700930595397949,False,39.0,39.0,0.0,0.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,0.0,0.0
2306.00733,article,0,0,16.961674451828003,0.1685309410095214,8.066811323165894,0.1752192974090576,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00282,cas-dc,12,0,9.272974252700806,0.2692162990570068,24.51801586151123,0.1716530323028564,False,19108.0,13520.0,3.0,1.0,1407.0,13203.0,11327.0,153.0,False,1.0,0.0,4.0,6.0,-2.0
2306.00454,article,12,0,4.289436340332031,0.2686769962310791,7.813735008239746,0.1677465438842773,False,9355.0,7582.0,0.0,0.0,9.0,9153.0,7442.0,84.0,True,0.0,0.0,4.0,6.0,-4.0
2306.0005,article,12,12,9.985816240310667,0.2673835754394531,5.915039300918579,0.1687829494476318,True,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,0.0,0.0
2306.03941,article,0,0,11.393983840942385,0.1725194454193115,7.862961769104004,0.1714470386505127,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
